date,open,high,low,close,volume,fng_value
13/04/2024,67146,67930,61308,64054,233065102.5,72
14/04/2024,64039,65859,62162,65749,175941109.2,72
15/04/2024,65748,66900,62340,63438,166176441.7,74
16/04/2024,63467,64376,61654,63830,171400981.2,65
17/04/2024,63821,64636,59672,61278,197755883.4,67
18/04/2024,61256,64182,60830,63515,149460469.8,57
19/04/2024,63512,65506,59629,63821,239732366.7,66
20/04/2024,63847,65450,63136,64990,76614236.36,66
21/04/2024,64978,65710,64294,64950,56613736.65,72
22/04/2024,64951,67241,64545,66855,135019527.7,73
23/04/2024,66845,67201,65837,66421,79728196.55,71
24/04/2024,66413,67057,63554,64259,133160632,72
25/04/2024,64254,65286,62785,64493,119421305.4,72
26/04/2024,64488,64793,63306,63745,77377475.71,70
27/04/2024,63746,63903,62405,63429,52847147.79,67
28/04/2024,63417,64310,62811,63098,50935041.4,65
29/04/2024,63106,64181,61764,63832,95524685.44,67
30/04/2024,63849,64714,59068,60632,166152755.8,67
01/05/2024,60611,60786,56500,58256,205253420.8,54
02/05/2024,58272,59623,56932,59099,100473944.9,43
03/05/2024,59076,63340,58829,62915,161064980.8,48
04/05/2024,62907,64522,62585,63899,89489232.4,67
05/05/2024,63901,64625,62947,64021,58821424.06,69
06/05/2024,64024,65513,62720,63164,103787115.1,71
07/05/2024,63159,64389,62278,62320,84575842.51,68
08/05/2024,62310,62996,60873,61181,89887254,64
09/05/2024,61143,63409,60634,63075,87431706.11,55
10/05/2024,63072,63876,60176,60793,135541692.9,66
11/05/2024,60799,61454,60474,60816,31406534.1,53
12/05/2024,60813,61848,60600,61462,39240249.44,56
13/05/2024,61446,63444,60758,62934,115288103.2,57
14/05/2024,62917,63075,61108,61543,96054216.55,66
15/05/2024,61552,66471,61322,66242,251362732.3,64
16/05/2024,66234,66766,64598,65252,114848362.4,70
17/05/2024,65252,67482,65129,67053,114257304.2,74
18/05/2024,67059,67391,66663,66930,35225965.9,73
19/05/2024,66923,67654,65901,66275,35509685.52,72
20/05/2024,66255,71500,66074,71401,191448747.5,70
21/05/2024,71435,71958,69156,70136,138087006.6,76
22/05/2024,70155,70649,68879,69118,106251699.4,76
23/05/2024,69151,70024,66343,67945,146814404.1,76
24/05/2024,67915,69254,66623,68548,77658796.54,74
25/05/2024,68549,69580,68503,69275,34602859.56,76
26/05/2024,69288,69500,68136,68489,41812613.6,75
27/05/2024,68471,70601,68225,69392,97600588.6,74
28/05/2024,69363,69513,67193,68327,156135240.6,72
29/05/2024,68347,68852,67096,67564,86014773.35,72
30/05/2024,67566,69524,67105,68338,120104411.8,73
31/05/2024,68330,69010,66624,67477,126860745.1,73
01/06/2024,67513,67810,67387,67723,24964325.67,72
02/06/2024,67722,68405,67281,67752,36881521.02,73
03/06/2024,67744,70268,67590,68801,164529055,73
04/06/2024,68798,71074,68553,70564,144771467,73
05/06/2024,70546,71759,69600,71119,145919824.3,75
06/06/2024,71109,71629,70116,70775,118460425.4,78
07/06/2024,70771,71949,68450,69326,217750974.4,77
08/06/2024,69321,69538,69150,69306,29664521.44,72
09/06/2024,69306,69840,69131,69640,32337491.77,75
10/06/2024,69649,70167,69173,69501,57696577.92,72
11/06/2024,69506,69548,66011,67306,164003335.2,74
12/06/2024,67306,70007,66911,68243,167061261.2,72
13/06/2024,68240,68433,66242,66733,133242543.8,70
14/06/2024,66765,67314,64936,65996,157827514.8,74
15/06/2024,65995,66415,65828,66182,43640721.99,74
16/06/2024,66181,66914,66010,66622,49169347.1,71
17/06/2024,66622,67260,65066,66475,163739269.3,71
18/06/2024,66475,66559,64032,65145,144016508.2,74
19/06/2024,65141,65702,64664,64946,60242580.04,64
20/06/2024,64947,66455,64516,64845,141707310.2,60
21/06/2024,64841,65004,63356,64102,106178566.8,63
22/06/2024,64116,64491,63917,64233,17846551.02,53
23/06/2024,64245,64490,63136,63154,39985953.27,55
24/06/2024,63152,63302,58456,60252,238920100.9,51
25/06/2024,60250,62395,60223,61789,164514960.6,30
26/06/2024,61798,62458,60675,60807,84685584.08,46
27/06/2024,60820,62323,60561,61622,98665836.17,40
28/06/2024,61609,62151,59923,60315,105099176.2,47
29/06/2024,60312,61114,60296,60879,35358129.3,30
30/06/2024,60882,62931,60620,62676,60738619.01,47
01/07/2024,62676,63794,62465,62829,121679573.7,53
02/07/2024,62822,63211,61731,62033,70081122.12,51
03/07/2024,62046,62196,59334,60142,122272508.3,50
04/07/2024,60165,60430,56748,57045,138234464.5,44
05/07/2024,57030,57500,53550,56632,183160832,29
06/07/2024,56632,58488,56044,58251,70097251.84,26
07/07/2024,58253,58441,55729,55829,60344934.45,29
08/07/2024,55852,58200,54296,56710,181408399.5,28
09/07/2024,56697,58278,56300,58033,139563300,27
10/07/2024,58028,59459,57152,57733,107477501.1,28
11/07/2024,57700,59516,57072,57348,119595768.9,29
12/07/2024,57345,58539,56551,57889,123830348.2,25
13/07/2024,57907,59853,57783,59226,83080464.76,25
14/07/2024,59257,61424,59257,60823,89546148.53,33
15/07/2024,60827,64926,60685,64769,242185514.1,52
16/07/2024,64759,65403,62446,65081,208200564.4,65
17/07/2024,65081,66129,63890,64091,120522542.9,69
18/07/2024,64104,65108,63227,63964,97635131,61
19/07/2024,63977,67466,63303,66705,207604999,60
20/07/2024,66705,67617,66284,67155,79681026,74
21/07/2024,67164,68364,65833,68158,128236708.5,74
22/07/2024,68170,68486,66583,67562,160473648.9,70
23/07/2024,67561,67776,65452,65944,159398442.4,71
24/07/2024,65943,67112,65117,65376,117468598.3,69
25/07/2024,65363,66135,63424,65796,133083919.7,68
26/07/2024,65794,68214,65712,67921,121309211.2,68
27/07/2024,67952,69404,66637,67892,127309680.2,72
28/07/2024,67837,68298,67064,68264,58840703.16,71
29/07/2024,68240,70016,66445,66780,157847566.3,74
30/07/2024,66765,66983,65302,66171,103298619.6,67
31/07/2024,66170,66814,64507,64612,105269601.3,61
01/08/2024,64612,65568,62233,65293,188736405.9,52
02/08/2024,65293,65548,61169,61421,213686536.9,57
03/08/2024,61419,62151,59839,60672,110513985,37
04/08/2024,60669,61073,57155,58142,139228757.8,34
05/08/2024,58137,58280,49577,54014,445014438.8,26
06/08/2024,54040,57058,53977,56053,211304394.5,17
07/08/2024,56048,57737,54568,55136,220200317.1,29
08/08/2024,55132,62729,54748,61699,239186787.1,20
09/08/2024,61733,61740,59571,60860,136406171.2,48
10/08/2024,60842,61476,60270,60952,62080679.44,40
11/08/2024,60940,61868,58315,58725,87908615.79,39
12/08/2024,58718,60700,57681,59362,202576427.2,25
13/08/2024,59361,61600,58455,60620,174278326.5,31
14/08/2024,60607,61809,58456,58697,177733909.2,30
15/08/2024,58694,59851,56138,57557,186504446.1,29
16/08/2024,57556,59841,57104,58883,173420640.6,27
17/08/2024,58883,59704,58828,59487,54336592.24,25
18/08/2024,59487,60271,58414,58430,80343869.22,31
19/08/2024,58440,59631,57844,59497,121677188.1,28
20/08/2024,59462,61424,58553,59012,151624179.2,30
21/08/2024,59012,61838,58816,61159,153387666.3,26
22/08/2024,61169,61416,59774,60383,116497300.7,39
23/08/2024,60383,64988,60348,64085,222379515.2,34
24/08/2024,64095,64506,63594,64174,74691996.55,56
25/08/2024,64176,65103,63814,64262,59035325.09,54
26/08/2024,64248,64502,62826,62852,91810111.81,55
27/08/2024,62822,63236,58090,59427,150980279.4,48
28/08/2024,59433,60212,57866,59033,164257959.6,30
29/08/2024,59033,61182,58701,59365,149078805.8,29
30/08/2024,59363,59905,57721,59113,120575636.7,34
31/08/2024,59113,59431,58750,58967,43562117.48,29
01/09/2024,58967,59060,57205,57310,94586255.63,26
02/09/2024,57278,59411,57131,59133,97150353.97,26
03/09/2024,59123,59803,57402,57493,84913386.87,26
04/09/2024,57506,58518,55602,57956,120420200.1,27
05/09/2024,57974,58315,55649,56158,83433516.11,29
06/09/2024,56179,56984,52546,53955,158541273.6,22
07/09/2024,53947,54839,53731,54147,56684541.33,23
08/09/2024,54150,55306,53636,54866,67912007.39,29
09/09/2024,54876,58070,54587,57059,150870844.4,26
10/09/2024,57056,58042,56406,57659,108315977.2,33
11/09/2024,57646,58000,55554,57342,173422762.4,37
12/09/2024,57342,58560,57335,58139,139069584,31
13/09/2024,58139,60670,57640,60545,158766034.4,32
14/09/2024,60551,60655,59438,60012,44697870.12,50
15/09/2024,60012,60388,58708,59130,81465890.76,51
16/09/2024,59121,59209,57488,58212,98501734.59,39
17/09/2024,58208,61331,57627,60316,161477920.4,33
18/09/2024,60318,61787,59189,61757,199958719.5,45
19/09/2024,61765,63882,61584,62940,192018360.9,49
20/09/2024,62950,64121,62353,63211,104091138.6,54
21/09/2024,63189,63574,62760,63364,36676398,54
22/09/2024,63364,63990,62390,63563,59277015.77,52
23/09/2024,63577,64730,62585,63325,70485697.16,50
24/09/2024,63360,64677,62720,64260,104197739.4,54
25/09/2024,64291,64795,62941,63147,74056544.89,59
26/09/2024,63121,65851,62675,65175,114628108.9,50
27/09/2024,65171,66508,64840,65781,83003481.03,61
28/09/2024,65809,66255,65442,65876,36726116.87,64
29/09/2024,65875,66071,65450,65601,31960273.86,63
30/09/2024,65605,65634,62859,63302,111392991.2,61
01/10/2024,63331,64122,60164,60807,170136593.5,50
02/10/2024,60760,62350,59972,60634,147809025.5,42
03/10/2024,60627,61461,59860,60745,85808610.96,37
04/10/2024,60747,62473,60474,62081,86570590.52,41
05/10/2024,62080,62368,61699,62063,27906891.21,49
06/10/2024,62057,62962,61816,62814,53186629.24,50
07/10/2024,62831,64444,62130,62212,112931476,50
08/10/2024,62211,63172,61839,62133,69359240.85,49
09/10/2024,62114,62503,60268,60582,82083123.28,49
10/10/2024,60589,61246,58867,60278,108469494.8,39
11/10/2024,60278,63409,60041,62452,98843097.86,32
12/10/2024,62511,63455,62474,63194,43331674.96,49
13/10/2024,63193,63271,62039,62849,41050836.77,50
14/10/2024,62850,66479,62450,66070,157933026.7,48
15/10/2024,66070,67922,64802,67061,166914278.4,65
16/10/2024,67061,68388,66744,67622,116104248.7,73
17/10/2024,67608,67914,66631,67392,87489740.83,71
18/10/2024,67392,68998,67176,68420,98136945.47,73
19/10/2024,68420,68668,68020,68359,28362939.74,72
20/10/2024,68367,69363,68102,69011,41827780.6,73
21/10/2024,69011,69487,66815,67340,118028201.4,72
22/10/2024,67345,67784,66559,67382,109621056.6,70
23/10/2024,67382,67409,65000,66601,128396185.7,71
24/10/2024,66602,68800,66455,68155,145857710.2,69
25/10/2024,68155,68726,65521,66578,181812109.9,72
26/10/2024,66576,67352,66344,67003,32786295.41,72
27/10/2024,67009,68232,66850,67938,50272690.42,74
28/10/2024,67937,70218,67541,69918,144301195.9,72
29/10/2024,69918,73600,69716,72729,289147972.8,72
30/10/2024,72727,72928,71313,72331,163734494.6,77
31/10/2024,72330,72660,69591,70231,124758991.4,77
01/11/2024,70202,71596,68768,69490,188837114.9,75
02/11/2024,69468,69887,69015,69330,72597154.54,72
03/11/2024,69339,69354,67459,68738,131665685,74
04/11/2024,68738,69444,66798,67818,172145196.5,70
05/11/2024,67817,70538,67443,69386,164493749.8,70
06/11/2024,69396,76481,69284,75637,584825381.9,70
07/11/2024,75638,76990,74479,75921,247914982.3,77
08/11/2024,75918,77270,75665,76561,188839676.5,75
09/11/2024,76560,76941,75648,76722,64279797.94,75
10/11/2024,76707,81482,76554,80425,220345648.8,78
11/11/2024,80426,89643,80280,88770,594329061.6,76
12/11/2024,88771,90243,85121,88031,707550442,80
13/11/2024,88038,93483,86263,90521,664245789,84
14/11/2024,90498,91804,86685,87333,332368581.4,88
15/11/2024,87298,91909,87119,91070,409009127.9,80
16/11/2024,91069,91778,90100,90608,139434583.3,86
17/11/2024,90643,91429,88709,89861,181168553.3,90
18/11/2024,89865,92624,89392,90512,387046347.8,83
19/11/2024,90514,94057,90407,92424,359056391.7,90
20/11/2024,92434,94942,91407,94373,877099858.4,83
21/11/2024,94374,99121,94106,98451,716799046.2,82
22/11/2024,98451,99800,97236,99013,460023759.2,94
23/11/2024,99010,99015,97226,97775,168087421.9,93
24/11/2024,97765,98660,95796,98007,177785440.1,80
25/11/2024,98021,98966,92584,93035,276271936.8,82
26/11/2024,93006,94999,90742,91928,328651556.6,79
27/11/2024,91929,97353,91760,95978,287850898.2,75
28/11/2024,95945,96658,94670,95661,198044172,77
29/11/2024,95670,98745,95410,97512,235086023,78
30/11/2024,97510,97510,96112,96441,62322178.32,84
01/12/2024,96471,97880,95758,97291,86069033.87,81
02/12/2024,97260,98200,94403,95859,309147289.6,80
03/12/2024,95858,96301,93590,95926,334293392.7,76
04/12/2024,95926,99250,94661,98773,425706171.4,78
05/12/2024,98751,103647,92092,97057,723118343.8,84
06/12/2024,96968,102098,96463,99898,261054557.7,72
07/12/2024,99898,100575,99121,99929,58745935.26,75
08/12/2024,99969,101407,98752,101204,108625049.9,79
09/12/2024,101188,101271,94249,97468,240628300.4,78
10/12/2024,97318,98300,94306,96648,202235673.4,78
11/12/2024,96658,101961,95725,101201,222255751.3,74
12/12/2024,101238,102582,99309,100068,139414079.3,83
13/12/2024,99998,101918,99250,101435,104528180.7,76
14/12/2024,101433,102643,100643,101382,57436614.48,83
15/12/2024,101408,105149,101243,104427,143063735.4,80
16/12/2024,104476,107821,103322,106073,230366438.9,83
17/12/2024,106109,108364,105363,106187,149292445.2,87
18/12/2024,106214,106523,99997,100153,256120079.9,81
19/12/2024,100133,102747,95537,97375,333558212.9,75
20/12/2024,97416,98123,92118,97760,264562162.9,74
21/12/2024,97745,99514,96399,97211,169151343.3,73
22/12/2024,97245,97376,94200,95098,197376730.5,73
23/12/2024,95100,96420,92389,94750,230110254.1,70
24/12/2024,94750,99419,93461,98596,142425440.9,73
25/12/2024,98637,99478,97576,99374,84419430.16,73
26/12/2024,99357,99881,95111,95687,143661377.4,79
27/12/2024,95666,97337,93282,94168,227532707,74
28/12/2024,94159,95529,94026,95139,79869683.42,72
29/12/2024,95119,95124,92868,93557,79692371.77,73
30/12/2024,93564,94891,91315,92628,170532138.8,65
31/12/2024,92637,96117,91900,93381,105411081.6,64
01/01/2025,93347,94951,92768,94388,73352636.09,66
02/01/2025,94380,97745,94205,96907,118148404.6,70
03/01/2025,96895,98951,96042,98133,113777274.3,74
04/01/2025,98133,98753,97540,98209,43751255.41,73
05/01/2025,98218,98799,97277,98327,44711272.28,72
06/01/2025,98389,102514,97919,102280,178234446.6,76
07/01/2025,102278,102760,96130,96946,144507704.4,78
08/01/2025,96922,97248,92502,95065,197834507.5,70
09/01/2025,95034,95333,91215,92542,173775422.1,69
10/01/2025,92545,92636,92545,92580,170366056.2,50
11/01/2025,94702,94975,93843,94568,60511926.06,69
12/01/2025,94573,95363,93685,94497,53955780.51,62
13/01/2025,94498,95846,89164,94505,200904619.2,61
14/01/2025,94537,97339,94345,96523,142642600.9,63
15/01/2025,96560,100715,96474,100512,182109356.9,70
16/01/2025,100512,100860,97319,99975,181732016.2,75
17/01/2025,99975,105932,99944,104119,321456696.6,75
18/01/2025,104119,104909,102238,104436,136438117.5,77
19/01/2025,104432,106294,99528,101237,263463454.6,77
20/01/2025,101191,109356,99462,102141,400583628.6,76
21/01/2025,102155,107265,100087,106149,324647198.6,76
22/01/2025,106149,106370,103322,103632,177578995.8,84
23/01/2025,103659,106848,101233,103933,393924054.8,75
24/01/2025,103922,107149,102754,104855,180899379.6,75
25/01/2025,104855,105237,104126,104738,77075708.09,75
26/01/2025,104741,105424,102450,102573,81888264.11,73
27/01/2025,102573,103186,97750,102090,327721789.3,71
28/01/2025,102065,103745,100225,101292,174391723,72
29/01/2025,101291,104769,101288,103747,159348301.9,72
30/01/2025,103768,106447,103313,104738,161625324.2,70
31/01/2025,104737,106046,101303,102412,206515063.7,76
01/02/2025,102408,102408,102264,102323,131129.2544,68
